date,log_return,historical_simulation,parametric_normal,parametric_t,ewma,historical_simulation_dollar_mm,parametric_normal_dollar_mm,parametric_t_dollar_mm,ewma_dollar_mm,bank
2020-12-31,0.0109473402761417,0.1030106887788839,0.08655594877109295,0.09355672689024135,0.046963496863782525,135.47051255268974,113.83069935270618,123.03750120318657,61.76222163759993,BAC
2021-01-04,-0.0092808150978359,0.1030106887788839,0.08652278606968002,0.0935248951855931,0.04595801634694271,134.21905204398388,112.7359351164479,121.85941986339239,59.88156628240146,BAC
2021-01-05,0.0076296977978777,0.1030106887788839,0.08653845418047028,0.09354097254640571,0.04487060597316309,135.2470194032562,113.61993721638981,122.81383494230684,58.91248557433443,BAC
2021-01-06,0.0605859235530952,0.1030106887788839,0.08654246045577477,0.09354451426216397,0.04372031194322938,143.69439728473657,120.72210022228181,130.48959050306365,60.9874950673161,BAC
2021-01-07,0.0218434478761171,0.1030106887788839,0.08677393501926815,0.09381397771290294,0.05466564600699239,146.86771023572803,123.71812377431857,133.75547972866354,77.93966192030378,BAC
2021-01-08,-0.0100935045811284,0.1030106887788839,0.08670585953274207,0.0937501773129756,0.05444188827513865,145.3927565775886,122.37957126910057,132.32215870752782,76.84111526137173,BAC
2021-01-11,0.0164639241310345,0.1030106887788839,0.08678439396928939,0.09382883245257846,0.053095721144848756,147.80630561725744,124.52378301602734,134.63159260070057,76.18512680125798,BAC
2021-01-12,0.0176837221037956,0.1030106887788839,0.08677564692147832,0.093822327083992,0.05232587401456655,150.44331863478615,126.73263769326199,137.02405464788572,76.42001262718287,BAC
2021-01-13,-0.0059594605196124,0.1030106887788839,0.0866273300898739,0.09367374329012812,0.051722619981568005,149.549423827915,125.76430131925201,135.99418179712578,75.09014946708433,BAC
2021-01-14,0.0157157615967509,0.1030106887788839,0.08666107648939378,0.09370782677614643,0.050261759468836126,151.91827229292556,127.80616430566516,138.19858223368303,74.12511994069308,BAC
2021-01-15,-0.0292561658395255,0.1030106887788839,0.08662806302570547,0.09367733540605837,0.049546395134783885,147.53811189316565,124.07392870859724,134.17032112715862,70.96333085384835,BAC
2021-01-19,-0.0072969385079923,0.1030106887788839,0.08677876837955677,0.09383502727049804,0.05084684269719896,146.4654536830929,123.38614401515635,133.41906556939924,72.29643809084716,BAC
2021-01-20,-0.013208657974565,0.1030106887788839,0.08682505847304713,0.09388176017603012,0.04947283736982911,144.5435623453758,121.83204870592421,131.73394155461014,69.4197877670575,BAC
2021-01-21,-0.017782186770231,0.1030106887788839,0.08686540340730671,0.09392336995480469,0.04855248037642133,141.99597964873726,119.74037064133994,129.46948599937096,66.9275887497928,BAC
2021-01-22,-0.0069490411835433,0.1030106887788839,0.08687072268526373,0.09392891457667008,0.04815130847262503,141.01266424483384,118.91845589944506,128.580506072655,65.91494897364052,BAC
